similem si negas tibi me esse , certe simile est hoc rostro tuo .	similis si nego tu ego sum , certus similis sum hic rostrum tuus .	ACC;ADJ;MASC;SG CONJ 2;ACT;FIN;IND;PRS;SG;V DAT;MASC;PRO;SG ACC;MASC;PRO;SG ACT;NFIN;PRS;V _ ADV ADJ;NEUT;NOM;SG 3;ACT;FIN;IND;PRS;SG;V NEUT;NOM;PRO;SG DAT;N;NEUT;SG DAT;NEUT;PRO;SG _
in sterquilino pullus gallinaceus dum quaerit escam , margaritam repperit .	in sterquilinum pullus gallinaceus dum quaero esca , margarita reperio .	ADP AT+ABL;N;NEUT;SG MASC;N;NOM;SG ADJ;MASC;NOM;SG CONJ 3;ACT;FIN;IND;PRS;SG;V ACC;FEM;N;SG _ ACC;FEM;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V _
et timor magnus cecidit super eos qui viderunt eos .	et timor magnus cado super is qui video is .	CONJ MASC;N;NOM;SG ADJ;MASC;NOM;SG 3;ACT;FIN;IND;PFV;PST;SG;V ADP ACC;MASC;PL;PRO MASC;NOM;PL;PRO 3;ACT;FIN;IND;PFV;PL;PST;V ACC;MASC;PL;PRO _
nihil est .	nihil sum .	N;NEUT;SG 3;ACT;FIN;IND;PRS;SG;V _
fusa dein simulans aqua miscere illius antidoto se toxicum , ebibere iussit ipsum posito praemio .	fundo deinde simulo aqua misceo ille antidotum sui toxicum , ebibo jubeo ipse pono praemium .	AT+ABL;FEM;PASS;PFV;PST;SG;V;V.PTCP ADV MASC;NOM;PRS;SG;V;V.PTCP AT+ABL;FEM;N;SG ACT;NFIN;PRS;V GEN;MASC;PRO;SG DAT;N;NEUT;SG ACC;MASC;PRO;SG ACC;N;NEUT;SG _ ACT;NFIN;PRS;V 3;ACT;FIN;IND;PFV;PST;SG;V ACC;MASC;PRO;SG AT+ABL;NEUT;PASS;PFV;PST;SG;V;V.PTCP AT+ABL;N;NEUT;SG _
frondem bubulcus affert , nil ideo videt .	frons bubulcus affero , nihil ideo video .	ACC;FEM;N;SG MASC;N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V _ N;NEUT;SG ADV 3;ACT;FIN;IND;PRS;SG;V _
et dixit mihi :	et dico ego :	CONJ 3;ACT;FIN;IND;PFV;PST;SG;V DAT;MASC;PRO;SG _
itaque hilaria mera sint , etsi timeo istos scholasticos , ne me rideant .	ita hilaria merus sum , etsi timeo iste scholasticus , ne ego rideo .	ADV N;NEUT;NOM;PL ADJ;NEUT;NOM;PL 3;ACT;FIN;PL;PRS;SBJV;V _ CONJ 1;ACT;FIN;IND;PRS;SG;V ACC;MASC;PL;PRO ACC;MASC;N;PL _ CONJ ACC;MASC;PRO;SG 3;ACT;FIN;PL;PRS;SBJV;V _
post ubi pericula virtute propulerant , sociis atque amicis auxilia portabant , que magis dandis quam accipiundis beneficiis amicitias parabant .	post ubi periculum virtus propello , socius atque amicus auxilium porto , que magis do qui accipio beneficium amicitia paro .	ADV CONJ ACC;N;NEUT;PL AT+ABL;FEM;N;SG 3;ACT;FIN;IND;PL;PST+PRF;V _ DAT;MASC;N;PL CONJ DAT;MASC;N;PL ACC;N;NEUT;PL 3;ACT;FIN;IND;IPFV;PL;PST;V _ CONJ ADV AT+ABL;NEUT;PASS;PL;PRS;V;V.CVB ACC;FEM;PRO;SG AT+ABL;NEUT;PASS;PL;PRS;V;V.CVB AT+ABL;N;NEUT;PL ACC;FEM;N;PL 3;ACT;FIN;IND;IPFV;PL;PST;V _
et non dilexerunt animam suam usque ad mortem .	et non diligo anima suus usque ad mors .	CONJ ADV 3;ACT;FIN;IND;PFV;PL;PST;V ACC;FEM;N;SG ACC;ADJ;FEM;SG ADV ADP ACC;FEM;N;SG _
pecuniae an famae minus parceret , haud facile discerneres ;	pecunia an fama parvus parco , haud facilis discerno ;	DAT;FEM;N;SG CONJ DAT;FEM;N;SG ADV 3;ACT;FIN;IPFV;PST;SBJV;SG;V _ ADV ADV 2;ACT;FIN;IPFV;PST;SBJV;SG;V _
finem dedit ore loquendi .	finis do os loquor .	ACC;FEM;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V AT+ABL;N;NEUT;SG GEN;V;V.MSDR _
namque ferunt olim pagasae navalibus argon egressam longe phasidos isse viam , et iam praeteritis labentem athamantidos undis mysorum scopulis applicuisse ratem .	namque fero olim pagasa navalis argo egredior longus phasis eo via , et jam praetereo labor athamantis unda mysus scopulus applico ratis .	CONJ 3;ACT;FIN;IND;PL;PRS;V ADV FEM;GEN;N;SG ADJ;AT+ABL;NEUT;PL ACC;FEM;N;SG ACC;ACT;FEM;PFV;PST;SG;V;V.PTCP ADV GEN;MASC;N;SG ACT;NFIN;PFV;PST;V ACC;FEM;N;SG _ CONJ ADV ACT;AT+ABL;FEM;PFV;PL;PST;V;V.PTCP ACC;FEM;PRS;SG;V;V.PTCP FEM;GEN;N;SG AT+ABL;FEM;N;PL ADJ;GEN;MASC;PL DAT;MASC;N;PL ACT;NFIN;PFV;PST;V ACC;FEM;N;SG _
itaque iussi suam cuique mensam assignari .	ita jubeo suus quisque mensa assigno .	ADV 1;ACT;FIN;IND;PFV;PST;SG;V ACC;ADJ;FEM;SG DAT;MASC;PRO;SG ACC;FEM;N;SG NFIN;PASS;PRS;V _
quid tandem te impedit ?	quis tandem tu impedio ?	NEUT;NOM;PRO;SG ADV ACC;MASC;PRO;SG 3;ACT;FIN;IND;PRS;SG;V _
et audivi vocem magnam in caelo dicentem :	et audio vox magnus in caelum dico :	CONJ 1;ACT;FIN;IND;PFV;PST;SG;V ACC;FEM;N;SG ACC;ADJ;FEM;SG ADP AT+ABL;N;NEUT;SG ACC;ACT;FEM;PRS;SG;V;V.PTCP _
muli gravati sarcinis ibant duo :	mulus gravo sarcina eo duo :	MASC;N;NOM;PL MASC;NOM;PASS;PFV;PL;PST;V;V.PTCP AT+ABL;FEM;N;PL 3;ACT;FIN;IND;IPFV;PL;PST;V MASC;NOM;NUM;PL _
latet arbore opaca aureus et foliis et lento vimine ramus , iunoni infernae dictus sacer ;	lateo arbor opacus aureus et folium et lentus vimen ramus , juno infernus dico sacer ;	3;ACT;FIN;IND;PRS;SG;V AT+ABL;FEM;N;SG ADJ;AT+ABL;FEM;SG ADJ;MASC;NOM;SG CONJ AT+ABL;N;NEUT;PL CONJ ADJ;AT+ABL;NEUT;SG AT+ABL;N;NEUT;SG MASC;N;NOM;SG _ DAT;FEM;N;SG ADJ;DAT;FEM;SG MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP ADJ;MASC;NOM;SG _
occidit una domus .	occido unus domus .	3;ACT;FIN;IND;PFV;PST;SG;V ADJ;FEM;NOM;SG FEM;N;NOM;SG _
tum dente tenaci ancora fundabat naves , et litora curvae praetexunt puppes .	tum dens tenax ancora fundo navis , et litus curvus praetexo puppis .	ADV AT+ABL;MASC;N;SG ADJ;AT+ABL;MASC;SG FEM;N;NOM;SG 3;ACT;FIN;IND;IPFV;PST;SG;V ACC;FEM;N;PL _ CONJ ACC;N;NEUT;PL ADJ;FEM;NOM;PL 3;ACT;FIN;IND;PL;PRS;V FEM;N;NOM;PL _
quae miser ignotis error perpessus in oris herculis indomito fleverat ascanio .	qui miser ignotus error perpetior in ora hercules indomitus fleo ascanius .	ACC;NEUT;PL;PRO ADJ;MASC;NOM;SG ADJ;AT+ABL;FEM;PL MASC;N;NOM;SG ACT;MASC;NOM;PFV;PST;SG;V;V.PTCP ADP AT+ABL;FEM;N;PL GEN;MASC;N;SG ADJ;AT+ABL;MASC;SG 3;ACT;FIN;IND;PST+PRF;SG;V AT+ABL;MASC;N;SG _
et audivi altare dicens :	et audio alto dico :	CONJ 1;ACT;FIN;IND;PFV;PST;SG;V AT+ABL;N;NEUT;SG ACC;ACT;NEUT;PRS;SG;V;V.PTCP _
sed timuit , ne forte sacer tot ab ignibus aether conciperet flammas que longus ardesceret axis :	sed timeo , ne fors sacer tot ab ignis aether concipio flamma que longus ardesco axis :	CONJ 3;ACT;FIN;IND;PFV;PST;SG;V _ CONJ AT+ABL;FEM;N;SG ADJ;MASC;NOM;SG ADV ADP AT+ABL;MASC;N;PL MASC;N;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V ACC;FEM;N;PL CONJ ADJ;MASC;NOM;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V MASC;N;NOM;SG _
ad dexteram meam ponas statuam fortunatae meae columbam tenentem :	ad dextera meus pono statua fortunata meus columba teneo :	ADP ACC;FEM;N;SG ACC;ADJ;FEM;SG 2;ACT;FIN;PRS;SBJV;SG;V ACC;FEM;N;SG FEM;GEN;N;SG ADJ;FEM;GEN;SG ACC;FEM;N;SG ACC;ACT;FEM;PRS;SG;V;V.PTCP _
et si me meis civibus iniuria suspectum tam graviter atque offensum viderem , carere me aspectu civium quam infestis omnium oculis conspici mallem :	et si ego meus civis injuria suspicio tam gravis atque offendo video , careo ego aspectus civis quam infestus omnis oculus conspicio malo :	CONJ CONJ ACC;MASC;PRO;SG AT+ABL;MASC;PL;PRO AT+ABL;MASC;N;PL AT+ABL;FEM;N;SG ACC;MASC;PASS;PFV;PST;SG;V;V.PTCP ADV ADV CONJ ACC;MASC;PASS;PFV;PST;SG;V;V.PTCP 1;ACT;FIN;IPFV;PST;SBJV;SG;V _ ACT;NFIN;PRS;V ACC;MASC;PRO;SG AT+ABL;MASC;N;SG GEN;MASC;N;PL CONJ ADJ;AT+ABL;MASC;PL ADJ;GEN;MASC;PL AT+ABL;MASC;N;PL NFIN;PASS;PRS;V 1;ACT;FIN;IPFV;PST;SBJV;SG;V _
illa feros animis alligat una viros .	ille ferus animus alligo unus vir .	FEM;NOM;PRO;SG ACC;ADJ;MASC;PL AT+ABL;MASC;N;PL 3;ACT;FIN;IND;PRS;SG;V FEM;NOM;NUM;SG ACC;MASC;N;PL _
' si immensum imperii corpus stare ac librari sine rectore posset , dignus eram a quo res publica inciperet :	' si immensus imperium corpus sto atque libro sine rector possum , dignus sum ab qui res publicus incipio :	_ CONJ ADJ;NEUT;NOM;SG GEN;N;NEUT;SG N;NEUT;NOM;SG ACT;NFIN;PRS;V CONJ NFIN;PASS;PRS;V ADP AT+ABL;MASC;N;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V _ ADJ;MASC;NOM;SG 1;ACT;FIN;IND;IPFV;PST;SG;V ADP AT+ABL;MASC;PRO;SG FEM;N;NOM;SG ADJ;FEM;NOM;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V _
infelix , properas ultima nosse mala , et miser ignotos vestigia ferre per ignis , et bibere e tota toxica thessalia .	infelix , propero ulter nosco malus , et miser ignosco vestigium fero per ignis , et bibo ex totus toxicum thessalia .	ADJ;MASC;SG;VOC _ 2;ACT;FIN;IND;PRS;SG;V ACC;ADJ;NEUT;PL;RL ACT;NFIN;PFV;PST;V ACC;ADJ;NEUT;PL _ CONJ ADJ;MASC;NOM;SG ACC;MASC;PASS;PFV;PL;PST;V;V.PTCP ACC;N;NEUT;PL ACT;NFIN;PRS;V ADP ACC;MASC;N;PL _ CONJ ACT;NFIN;PRS;V ADP ACC;ADJ;NEUT;PL ACC;N;NEUT;PL AT+ABL;FEM;N;SG _
fruar diutius , si celerius coepero .	fruor diu , si celer coepio .	1;ACT;FIN;FUT;IND;SG;V ADV;CMPR _ CONJ ADV;CMPR 1;ACT;FIN;FUT;IND;PFV;SG;V _
noveram hominem olim oliorum et adhuc salax erat .	nosco homo olim oliorum et adhuc salax sum .	1;ACT;FIN;IND;PST+PRF;SG;V ACC;MASC;N;SG ADV ADV CONJ ADV ADJ;MASC;NOM;SG 3;ACT;FIN;IND;IPFV;PST;SG;V _
duodecimum annum agens auiam iuliam defunctam pro contione laudauit .	duodecimus annus ago avia julia defungor pro contio laudo .	ACC;MASC;NUM;SG ACC;MASC;N;SG MASC;NOM;PRS;SG;V;V.PTCP ACC;FEM;N;SG ACC;FEM;N;SG ACC;ACT;FEM;PFV;PST;SG;V;V.PTCP ADP AT+ABL;FEM;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V _
hoc argumento tuta est hominum tenuitas ;	hic argumentum tueor sum homo tenuitas ;	AT+ABL;NEUT;PRO;SG AT+ABL;N;NEUT;SG ACT;FEM;NOM;PFV;PST;SG;V;V.PTCP 3;ACT;FIN;IND;PRS;SG;V GEN;MASC;N;PL FEM;N;NOM;SG _
an te nescio quis simulatis ignibus hostis sustulit e nostris , cynthia , carminibus ?	an tu nescio quis simulo ignis hostis tollo ex noster , cynthia , carmen ?	CONJ ACC;FEM;PRO;SG 1;ACT;FIN;IND;PRS;SG;V MASC;NOM;PRO;SG AT+ABL;MASC;PASS;PFV;PL;PST;V;V.PTCP AT+ABL;MASC;N;PL MASC;N;NOM;SG 3;ACT;FIN;IND;PFV;PST;SG;V ADP AT+ABL;NEUT;PL;PRO _ FEM;N;SG;VOC _ AT+ABL;N;NEUT;PL _
quale te dicam bonum antehac fuisse , tales cum sint reliquiae ?	qualis tu dico bonus antehac sum , talis cum sum reliquiae ?	ACC;ADJ;NEUT;SG ACC;FEM;PRO;SG 1;ACT;FIN;PRS;SBJV;SG;V ACC;ADJ;NEUT;SG ADV ACT;NFIN;PFV;PST;V _ ADJ;FEM;NOM;PL CONJ 3;ACT;FIN;PL;PRS;SBJV;V FEM;N;NOM;PL _
iam primum iuventus , simul ac belli patiens erat , in castris per laborem usum militiae discebat , que magis in decoris armis et militaribus equis quam in scortis atque conviviis lubidinem habebant .	jam primus juventus , simul atque bellum patior sum , in castra per labor usus militia disco , que magis in decorus arma et militaris equus qui in scortum atque convivium libido habeo .	ADV ACC;ADJ;MASC;SG FEM;N;NOM;SG _ ADV CONJ GEN;N;NEUT;SG ACT;FEM;NOM;PRS;SG;V;V.PTCP 3;ACT;FIN;IND;IPFV;PST;SG;V _ ADP AT+ABL;FEM;N;PL ADP ACC;MASC;N;SG ACC;MASC;N;SG FEM;GEN;N;SG 3;ACT;FIN;IND;IPFV;PST;SG;V _ CONJ ADV ADP ADJ;AT+ABL;NEUT;PL AT+ABL;N;NEUT;PL CONJ ADJ;AT+ABL;MASC;PL AT+ABL;MASC;N;PL ACC;FEM;PRO;SG ADP AT+ABL;N;NEUT;PL CONJ AT+ABL;N;NEUT;PL ACC;FEM;N;SG 3;ACT;FIN;IND;IPFV;PL;PST;V _
sed liberti scelerati , qui omnia ad se fecerunt .	sed libertus scelero , quis omnis ad sui facio .	CONJ MASC;N;NOM;PL MASC;NOM;PASS;PFV;PL;PST;V;V.PTCP _ MASC;NOM;PL;PRO ACC;N;NEUT;PL ADP ACC;MASC;PRO;SG 3;ACT;FIN;IND;PFV;PL;PST;V _
protinus exarsit c ne tempora distulit irae que horriferam oculis que animo obiecit erinyn paelicis argolicae que stimulos in pectore caecos condidit et profugam per totum terruit orbem .	protinus exardeo que ne tempus differo ira que horrifer oculus que animus objacio erinys paelicis argolicus que stimulus in pectus caecus condo et profugus per totus terreo orbis .	ADV 3;ACT;FIN;IND;PFV;PST;SG;V CONJ ADV ACC;N;NEUT;PL 3;ACT;FIN;IND;PFV;PST;SG;V FEM;GEN;N;SG CONJ ACC;ADJ;FEM;SG AT+ABL;MASC;N;PL CONJ AT+ABL;MASC;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V ACC;FEM;N;SG FEM;GEN;N;SG ADJ;FEM;GEN;SG CONJ ACC;MASC;N;PL ADP AT+ABL;N;NEUT;SG ACC;ADJ;MASC;PL 3;ACT;FIN;IND;PFV;PST;SG;V CONJ ACC;ADJ;FEM;SG ADP ACC;ADJ;MASC;SG 3;ACT;FIN;IND;PFV;PST;SG;V ACC;MASC;N;SG _
desinant insidiari domi suae consuli , circumstare tribunal praetoris urbani , obsidere cum gladiis curiam , malleolos et faces ad inflammandam urbem comparare ;	desino insidior domus suus consul , circumsto tribunal praetor urbanus , obsideo cum gladium curia , malleolus et fax ad inflammo urbs comparo ;	3;ACT;FIN;PL;PRS;SBJV;V ACT;NFIN;PRS;V FEM;GEN;N;SG FEM;GEN;PRO;SG DAT;MASC;N;SG _ ACT;NFIN;PRS;V ACC;N;NEUT;SG GEN;MASC;N;SG ADJ;GEN;MASC;SG _ ACT;NFIN;PRS;V ADP AT+ABL;N;NEUT;PL ACC;FEM;N;SG _ ACC;MASC;N;PL CONJ ACC;FEM;N;PL ADP ACC;FEM;SG;V;V.CVB ACC;FEM;N;SG ACT;NFIN;PRS;V _
ac si illo sublato depelli a vobis omne periculum iudicarem , iam pridem ego l . catilinam non modo invidiae meae verum etiam vitae periculo sustulissem .	atque si ille tollo depello ab tu omnis periculum judico , jam pridem ego lucius . catilina non modo invidia meus verus etiam vita periculum tollo .	CONJ CONJ AT+ABL;MASC;PRO;SG AT+ABL;MASC;PASS;PFV;PST;SG;V;V.PTCP NFIN;PASS;PRS;V ADP AT+ABL;MASC;PL;PRO ACC;ADJ;NEUT;SG ACC;N;NEUT;SG 1;ACT;FIN;IPFV;PST;SBJV;SG;V _ ADV ADV MASC;NOM;PRO;SG ACC;MASC;N;SG _ ACC;MASC;N;SG ADV ADV FEM;GEN;N;SG FEM;GEN;PRO;SG CONJ CONJ FEM;GEN;N;SG AT+ABL;N;NEUT;SG 1;ACT;FIN;PST+PRF;SBJV;SG;V _
idem sutor est , idem cocus idem pistor , omnis musae mancipium .	idem sutor sum , idem coquus idem pistor , omnis musa mancipium .	ADV MASC;N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V _ ADV MASC;N;NOM;SG ADV MASC;N;NOM;SG _ ADJ;FEM;GEN;SG FEM;GEN;N;SG N;NEUT;NOM;SG _
contra illis annis atque divitiis omnia consenuerunt .	contra ille annus atque divitiae omnis consenesco .	ADV DAT;MASC;PL;PRO AT+ABL;MASC;N;PL CONJ AT+ABL;FEM;N;PL ADJ;NEUT;NOM;PL 3;ACT;FIN;IND;PFV;PL;PST;V _
uerum idem antonius , despiciens etiam maternam augusti originem , proauum eius afri generis fuisse et modo unguentariam tabernam modo pistrinum ariciae exercuisse obicit .	verus idem antonius , despicio etiam maternus augustus origo , proavus is afer genus sum et modo unguentarius taberna modo pistrinum aricia exerceo obicio .	ADV MASC;NOM;PRO;SG MASC;N;NOM;SG _ MASC;NOM;PRS;SG;V;V.PTCP CONJ ACC;ADJ;FEM;SG GEN;MASC;N;SG ACC;FEM;N;SG _ ACC;MASC;N;SG GEN;MASC;PRO;SG ADJ;GEN;NEUT;SG GEN;N;NEUT;SG ACT;NFIN;PFV;PST;V CONJ ADV ACC;ADJ;FEM;SG ACC;FEM;N;SG ADV ACC;N;NEUT;SG FEM;GEN;N;SG ACT;NFIN;PFV;PST;V 3;ACT;FIN;IND;PRS;SG;V _
quamquam quid loquor ?	quamquam quis loquor ?	CONJ ACC;NEUT;PRO;SG 1;ACT;FIN;IND;PRS;SG;V _
igitur reges que populi finitumi bello temptare , pauci ex amicis auxilio esse :	igitur rex que populus finitimus bellum tento , pauci ex amicus auxilium sum :	ADV MASC;N;NOM;PL CONJ MASC;N;NOM;PL ADJ;MASC;NOM;PL AT+ABL;N;NEUT;SG ACT;NFIN;PRS;V _ ADJ;MASC;NOM;PL ADP AT+ABL;MASC;N;PL DAT;N;NEUT;SG ACT;NFIN;PRS;V _
vicini furis celebres vidit nuptias aesopus et continuo narrare incipit :	vicinus fur celeber video nuptiae aesopus et continuo narro incipio :	ADJ;GEN;MASC;SG GEN;MASC;N;SG ACC;ADJ;FEM;PL 3;ACT;FIN;IND;PFV;PST;SG;V ACC;FEM;N;PL MASC;N;NOM;SG CONJ ADV ACT;NFIN;PRS;V 3;ACT;FIN;IND;PRS;SG;V _
ita conscientia mentem excitam vastabat .	ita conscientia mens excio vasto .	ADV FEM;N;NOM;SG ACC;FEM;N;SG ACC;FEM;PASS;PFV;PST;SG;V;V.PTCP 3;ACT;FIN;IND;IPFV;PST;SG;V _
sus nemoris cultrix fetum ad imam posuerat .	sus nemus cultrix fetus ad imus pono .	FEM;N;NOM;SG GEN;N;NEUT;SG FEM;N;NOM;SG ACC;MASC;N;SG ADP ACC;ADJ;FEM;SG 3;ACT;FIN;IND;PST+PRF;SG;V _
interea romae multa simul moliri :	interea roma multa simul molior :	ADV ESS;FEM;N;SG ACC;N;NEUT;PL ADV NFIN;PASS;PRS;V _
non agitur de vectigalibus que ne de sociorum iniuriis :	non ago de vectigalis que ne de socius injuria :	ADV 3;FIN;IND;PASS;PRS;SG;V ADP ADJ;AT+ABL;MASC;PL CONJ CONJ ADP GEN;MASC;N;PL AT+ABL;FEM;N;PL _
a pereat , si quis lentus amare potest !	ah pereo , si quis lentus amo possum !	INTJ 3;ACT;FIN;PRS;SBJV;SG;V _ CONJ MASC;NOM;PRO;SG ADJ;MASC;NOM;SG ACT;NFIN;PRS;V 3;ACT;FIN;IND;PRS;SG;V _
aliquis oblivisceretur porcum exinterare ?	aliquis obliviscor porcus exintero ?	MASC;NOM;PRO;SG 3;FIN;IPFV;PASS;PST;SBJV;SG;V ACC;MASC;N;SG ACT;NFIN;PRS;V _
misereamini censeo deliquere homines adulescentuli per ambitionem atque etiam armatos dimittatis :	misereor censeo delinquo homo adulescentulus per ambitio atque etiam armatus dimitto :	2;FIN;PASS;PL;PRS;SBJV;V 1;ACT;FIN;IND;PRS;SG;V 3;ACT;FIN;IND;PFV;PL;PST;V MASC;N;NOM;PL MASC;N;NOM;PL ADP ACC;FEM;N;SG CONJ ADV ACC;MASC;N;PL 2;ACT;FIN;PL;PRS;SBJV;V _
baro autem noster introversus se proiecit in lectum , et corpus totum lividum habebat quasi flagellis caesus , quia scilicet illum tetigerat mala manus .	baro autem noster introverto sui proicio in lectus , et corpus totus lividus habeo quasi flagellum caedo , quia scilicet ille tango malus manus .	MASC;N;NOM;SG CONJ ADJ;MASC;NOM;SG MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP ACC;MASC;PRO;SG 3;ACT;FIN;IND;PFV;PST;SG;V ADP ACC;MASC;N;SG _ CONJ ACC;N;NEUT;SG ACC;ADJ;NEUT;SG ACC;ADJ;NEUT;SG 3;ACT;FIN;IND;IPFV;PST;SG;V ADV AT+ABL;N;NEUT;PL MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP _ CONJ ADV ACC;MASC;PRO;SG 3;ACT;FIN;IND;PST+PRF;SG;V ADJ;FEM;NOM;SG FEM;N;NOM;SG _
subito intraverunt duo servi , tanquam qui rixam ad lacum fecissent ;	subito intro duo servus , tamquam quis rixa ad lacus facio ;	ADV 3;ACT;FIN;IND;PFV;PL;PST;V ADJ;MASC;NOM;PL MASC;N;NOM;PL _ ADV MASC;NOM;PL;PRO ACC;FEM;N;SG ADP ACC;MASC;N;SG 3;ACT;FIN;PL;PST+PRF;SBJV;V _
ignosces igitur , si quid tibi triste libelli attulerint nostri :	ignosco igitur , si quis tu tristis libellus affero noster :	2;ACT;FIN;FUT;IND;SG;V CONJ _ CONJ ACC;NEUT;PRO;SG DAT;MASC;PRO;SG ACC;ADJ;NEUT;SG MASC;N;NOM;PL 3;ACT;FIN;FUT;IND;PFV;PL;V MASC;NOM;PL;PRO _
hos quos video volitare in foro , quos stare ad curiam , quos etiam in senatum venire , qui nitent unguentis , qui fulgent purpura , mallem secum suos milites eduxisset :	hic qui video volito in forum , qui sto ad curia , qui etiam in senatus venio , qui niteo unguentum , qui fulgeo purpura , malo sui suus miles educo :	ACC;MASC;PL;PRO ACC;MASC;PL;PRO 1;ACT;FIN;IND;PRS;SG;V ACT;NFIN;PRS;V ADP AT+ABL;N;NEUT;SG _ ACC;MASC;PL;PRO ACT;NFIN;PRS;V ADP ACC;FEM;N;SG _ ACC;MASC;PL;PRO CONJ ADP ACC;MASC;N;SG ACT;NFIN;PRS;V _ MASC;NOM;PL;PRO 3;ACT;FIN;IND;PL;PRS;V AT+ABL;N;NEUT;PL _ MASC;NOM;PL;PRO 3;ACT;FIN;IND;PL;PRS;V AT+ABL;FEM;N;SG _ 1;ACT;FIN;IPFV;PST;SBJV;SG;V AT+ABL;MASC;PRO;SG ACC;MASC;PL;PRO ACC;MASC;N;PL 3;ACT;FIN;PST+PRF;SBJV;SG;V _
in eadem hac potestate multiplici flagrauit inuidia .	in idem hic potestas multiplex flagro invidia .	ADP AT+ABL;FEM;PRO;SG AT+ABL;FEM;PRO;SG AT+ABL;FEM;N;SG ADJ;AT+ABL;FEM;SG 3;ACT;FIN;IND;PFV;PST;SG;V AT+ABL;FEM;N;SG _
posse versus facere , iocum movere , sermone uti vel modesto vel molli vel procaci ;	possum versus facio , jocus moveo , sermo utor vel modestus vel mollis vel procax ;	ACT;NFIN;PRS;V ACC;MASC;N;PL ACT;NFIN;PRS;V _ ACC;MASC;N;SG ACT;NFIN;PRS;V _ AT+ABL;MASC;N;SG NFIN;PASS;PRS;V CONJ ADJ;AT+ABL;MASC;SG CONJ ADJ;AT+ABL;MASC;SG CONJ ADJ;AT+ABL;MASC;SG _
at vero nos vicesimum iam diem patimur hebescere aciem horum auctoritatis .	at verus nos vicesimus jam dies patior hebesco acies hic auctoritas .	CONJ ADV MASC;NOM;PL;PRO ACC;MASC;NUM;SG ADV ACC;MASC;N;SG 1;ACT;FIN;IND;PL;PRS;V ACT;NFIN;PRS;V ACC;FEM;N;SG GEN;MASC;PL;PRO FEM;GEN;N;SG _
sic amicus vester , qui fuit rana , nunc est rex .	sic amicus vester , qui sum rana , nunc sum rex .	ADV MASC;N;NOM;SG ADJ;MASC;NOM;SG _ MASC;NOM;PRO;SG 3;ACT;FIN;IND;PFV;PST;SG;V FEM;N;NOM;SG _ ADV 3;ACT;FIN;IND;PRS;SG;V MASC;N;NOM;SG _
ibi praesidium ponit et in altera parte fluminis q titurium sabinum legatum cum sex cohortibus relinquit ;	ibi praesidium pono et in alter pars flumen quintus titurius sabinus legatus cum sex cohors relinquo ;	ADV ACC;N;NEUT;SG 3;ACT;FIN;IND;PRS;SG;V CONJ ADP ADJ;AT+ABL;FEM;SG AT+ABL;FEM;N;SG GEN;N;NEUT;SG ACC;MASC;N;SG ACC;MASC;N;SG ACC;MASC;N;SG ACC;MASC;N;SG ADP NUM AT+ABL;FEM;N;PL 3;ACT;FIN;IND;PRS;SG;V _
salvum te cupimus quidem ;	salvus tu cupio quidem ;	ACC;ADJ;MASC;SG ACC;MASC;PRO;SG 1;ACT;FIN;IND;PL;PRS;V ADV _
et civitatem sanctam hierusalem novam vidi descendentem de caelo a deo paratam sicut sponsam ornatam viro suo .	et civitas sancio hierusalem novus video descendo de caelum ab deus paro sicut sponsa orno vir suus .	CONJ ACC;FEM;N;SG ACC;ADJ;FEM;SG ACC;FEM;N;SG ACC;ADJ;FEM;SG 1;ACT;FIN;IND;PFV;PST;SG;V ACC;ACT;FEM;PRS;SG;V;V.PTCP ADP AT+ABL;N;NEUT;SG ADP AT+ABL;MASC;N;SG ACC;FEM;PASS;PFV;PST;SG;V;V.PTCP CONJ ACC;FEM;N;SG ACC;FEM;PASS;PFV;PST;SG;V;V.PTCP AT+ABL;MASC;N;SG ADJ;AT+ABL;MASC;SG _
tunc demum ingemuit corvi deceptus stupor .	tunc demum ingemisco corvus decipio stupor .	ADV ADV 3;ACT;FIN;IND;PFV;PST;SG;V GEN;MASC;N;SG MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP MASC;N;NOM;SG _
