við tíðini settust nógvir norðbúgvar í grønlandi .	við tíð seta nógvur norðbúgvi í grønland .	ADP DAT;DEF;FEM;N;SG IND;PASS;PL;PST;V ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL ADP DAT;INDF;NEUT;PROPN;SG _
størsti býur og høvuðsstaður er phoenix .	stórur býur og høvuðsstaður vera phoenix .	ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG CONJ INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
norskt mál : norskt mál er málið í noregi .	norskur mál : norskur mál vera mál í noreg .	ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG _ ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V DEF;N;NEUT;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG _
landslutirnir hava eisini mentanarligan týdning .	landslutur hava eisini mentanarligur týdningur .	DEF;MASC;N;NOM;PL IND;PL;PRS;V ADV ACC;ADJ;INDF;MASC;SG ACC;INDF;MASC;N;SG _
kongarnir búðu á einari borg .	kongur bjóða á ein borg .	DEF;MASC;N;NOM;PL IND;PL;PST;V ADP DAT;DET;FEM;SG DAT;FEM;INDF;N;SG _
vit gerast sjálvstøðugur limur í sameindu tjóðum .	vit gera sjálvstøðugur limur í sameina tjóð .	1;NOM;PL;PRO IND;PASS;PL;PRS;V ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;DEF;FEM;IND;PL;PST;V;V.PTCP DAT;FEM;INDF;N;PL _
upprunin av orðinum " víkingur " er ikki greiður .	uppruni av orð " víkingur " vera ikki greiður .	DEF;MASC;N;NOM;SG ADP DAT;DEF;N;NEUT;SG _ INDF;MASC;N;NOM;SG _ 3;IND;PRS;SG;V ADV ADJ;INDF;MASC;NOM;SG _
høvuðsvinnan í føroyum , fiskivinnan , er í miðdeplinum .	høvuðsvinna í føroyar , fiskivinna , vera í miðdepil .	DEF;FEM;N;NOM;SG ADP DAT;FEM;INDF;PL;PROPN _ DEF;FEM;N;NOM;SG _ 3;IND;PRS;SG;V ADP DAT;DEF;MASC;N;SG _
eldstaðurin var á miðjum gólvi .	eldstaður vera á miðja gólv .	DEF;MASC;N;NOM;SG 3;IND;PST;SG;V ADP DAT;FEM;INDF;N;PL DAT;INDF;N;NEUT;SG _
men friedrich var heilsuveikur .	men friedrich vera heilsuveikur .	CONJ NOM;PROPN;SG 3;IND;PST;SG;V ADJ;INDF;MASC;NOM;SG _
seyður á vegnum er ein stórur trupulleiki í føroyum .	seyður á vegur vera ein stórur trupulleiki í føroyar .	INDF;MASC;N;NOM;SG ADP DAT;DEF;MASC;N;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;FEM;INDF;PL;PROPN _
tað eru trý sløg av veljarum .	tað vera trý slag av veljari .	3;NOM;PRO;SG IND;PL;PRS;V NEUT;NOM;NUM;SG INDF;N;NEUT;NOM;PL ADP DAT;INDF;MASC;N;PL _
hann var eirindaleysur einaræðisharri .	hann vera eirindaleysur einaræðiharri .	3;MASC;NOM;PRO;SG 3;IND;PST;SG;V ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
meginparturin av fólkinum eru muslimar og tala arábiskt .	meginpartur av fólk vera muslimur og tala arábiskur .	DEF;MASC;N;NOM;SG ADP DAT;DEF;N;NEUT;SG IND;PL;PRS;V INDF;MASC;N;NOM;PL CONJ IND;PL;PRS;V ACC;ADJ;INDF;NEUT;SG _
á kápuni er hann dimmgráur .	á kápa vera hann dimmgráur .	ADP DAT;DEF;FEM;N;SG 3;IND;PRS;SG;V 3;MASC;NOM;PRO;SG ADJ;INDF;MASC;NOM;SG _
sigmundur kom upp og sovnaði í fjøruni .	sigmundur koma upp og sovna í fjøra .	MASC;NOM;PROPN;SG 3;IND;PST;SG;V ADV CONJ IND;PST;SG;V ADP DAT;DEF;FEM;N;SG _
tilkrav er at hava hug til ella at tørva .	tilkrav vera at hava hugur til ella at tørva .	INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V PART NFIN;V ACC;INDF;MASC;N;SG ADP CONJ PART NFIN;V _
ontario : ontario er ein landslutur í kanada .	ontario : ontario vera ein landslutur í kanada .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP NOM;PROPN;SG _
írland var leingi undir bretskum yvirvaldi .	írland vera leingi undir bretskur yvirvald .	INDF;N;NEUT;NOM;SG 3;IND;PST;SG;V ADV ADP ADJ;DAT;INDF;NEUT;SG DAT;INDF;N;NEUT;SG _
størsta áin eitur yukon , og høvuðsstaðurin er juneau .	stórur á eita yukon , og høvuðsstaður vera juneau .	ADJ;DEF;FEM;NOM;RL;SG DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _ CONJ DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
har eru mangir býir og nógv gistingarhús .	har vera mangur býur og nógvur gistingarhús .	ADV IND;PL;PRS;V ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL CONJ ADJ;INDF;NEUT;NOM;PL INDF;N;NEUT;NOM;PL _
hann var lærari og stjóri á føroya fólkaháskúla .	hann vera lærari og stjóri á føroyar fólkaháskúli .	3;MASC;NOM;PRO;SG 3;IND;PST;SG;V INDF;MASC;N;NOM;SG CONJ INDF;MASC;N;NOM;SG ADP FEM;GEN;INDF;PL;PROPN GEN;INDF;MASC;N;PL _
manchester : manchester er ein býur í onglandi .	manchester : manchester vera ein býur í ongland .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG _
granvin ( kommuna ) : granvin er ein kommuna í hordalandi í noregi .	granvin ( kommuna ) : granvin vera eitt kommuna í hordaland í noreg .	NOM;PROPN;SG _ FEM;INDF;N;NOM;SG _ _ NOM;PROPN;SG 3;IND;PRS;SG;V FEM;NOM;NUM;SG FEM;INDF;N;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG ADP DAT;INDF;NEUT;PROPN;SG _
býurin liggur í landslutinum são paulo , og hevði 718.646 íbúgvar í 2008 .	býur liggja í landslutur são paulo , og hava 718.646 íbúgvi í 2008 .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADP DAT;DEF;MASC;N;SG ACC;PROPN;SG ACC;PROPN;SG _ CONJ IND;PST;SG;V ACC;NUM ACC;INDF;MASC;N;PL ADP NUM _
móti endanum verður tó vent í holuni .	móti endi verða tó venda í hola .	ADP DAT;DEF;MASC;N;SG 3;IND;PRS;SG;V ADV V;V.CVB ADP DAT;DEF;FEM;N;SG _
nepal : nepal er eitt lýðveldi í asia .	nepal : nepal vera ein lýðveldi í asia .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG ADP NOM;PROPN;SG _
lansing er høvuðsstaðurin og detroit er størsti býurin .	lansing vera høvuðsstaður og detroit vera stórur býur .	NOM;PROPN;SG 3;IND;PRS;SG;V DEF;MASC;N;NOM;SG CONJ NOM;PROPN;SG 3;IND;PRS;SG;V ADJ;DEF;MASC;NOM;RL;SG DEF;MASC;N;NOM;SG _
stjórin í mentamálaráðnum verður nevndur aðalstjóri .	stjóri í mentamálaráð verða nevna aðaltjórur .	DEF;MASC;N;NOM;SG ADP DAT;DEF;N;NEUT;PL 3;IND;PRS;SG;V IND;PST;V;V.PTCP DAT;INDF;MASC;N;SG _
størsti býur í sælandi er keypmannahavn .	stórur býur í sæland vera keypmannahavn .	ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG 3;IND;PRS;SG;V FEM;INDF;NOM;PROPN;SG _
hetta eru spølin dýr , og teir kava eftir steinum og skeljadýrum .	hesin vera spølin dýr , og teir kava eftir steinur og skeljadýr .	ACC;NEUT;PRO;SG IND;PL;PRS;V ADJ;FEM;INDF;NOM;SG FEM;INDF;N;NOM;SG _ CONJ 3;MASC;NOM;PL;PRO IND;PL;PRS;V ADP DAT;INDF;MASC;N;PL CONJ DAT;INDF;N;NEUT;PL _
høvuðsvinnan í kommununi er útróður .	høvuðsvinna í kommuna vera útróður .	DEF;FEM;N;NOM;SG ADP DAT;DEF;FEM;N;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG _
lamba var nýggjársbygd .	lambi vera nýggjársbygd .	DAT;INDF;MASC;PROPN;SG 3;IND;PST;SG;V FEM;INDF;N;NOM;SG _
so kemur kall lærisveinanna .	so koma kall lærisveinur .	ADV 3;IND;PRS;SG;V INDF;N;NEUT;NOM;SG DEF;GEN;MASC;N;PL _
bøndurnir fara tíðliga á morgni til arbeiðis , antin á óðalsjørðina ella á leigujørðina hjá stórbóndanum .	bóndi fara tíðliga á morgun til arbeiði , antin á óðalsjørð ella á leigajørð hjá stórbóndi .	DEF;MASC;N;NOM;PL IND;PL;PRS;V ADV ADP DAT;INDF;MASC;N;SG ADP GEN;INDF;N;NEUT;SG _ CONJ ADP ACC;DEF;FEM;N;SG CONJ ADP ACC;DEF;FEM;N;SG ADP DAT;DEF;MASC;N;SG _
bisparnir hava lærumyndugleika .	bispur hava læramyndugleiki .	DEF;MASC;N;NOM;PL IND;PL;PRS;V ACC;INDF;MASC;N;SG _
soleiðis hevur ikki altíð verið .	soleiðis hava ikki altíð vera .	ADV 3;IND;PRS;SG;V ADV ADV V;V.CVB _
menninir búsettust eina tíð í indonesia .	maður búseta ein tíð í indonesia .	DEF;MASC;N;NOM;PL IND;PASS;PL;PST;V ACC;DET;FEM;SG ACC;FEM;INDF;N;SG ADP NOM;PROPN;SG _
skipasmiðjurnar eru nógvar .	skipasmiðja vera nógvur .	DEF;FEM;N;NOM;PL IND;PL;PRS;V ADJ;FEM;INDF;NOM;PL _
québec : quebec ( franskt : " québec " , enskt : " quebec " ) er ein landslutur í kanada við 8,0 mió íbúgvum .	québec : quebec ( franskur : " québec " , enskur : " quebec " ) vera ein landslutur í kanada við 8,0 mió íbúgvi .	NOM;PROPN;SG _ NOM;PROPN;SG _ ADJ;INDF;NEUT;NOM;SG _ _ NOM;PROPN;SG _ _ ADJ;INDF;NEUT;NOM;SG _ _ NOM;PROPN;SG _ _ 3;IND;PRS;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP NOM;PROPN;SG ADP DAT;NUM N DAT;INDF;MASC;N;PL _
heimsmeistari gjørdist italia , ið vann á fraklandi í finaluni .	heimsmeistari gera italia , ið vinna á frakland í finala .	INDF;MASC;N;NOM;SG IND;PASS;PST;SG;V NOM;PROPN;SG _ PRO 3;IND;PST;SG;V ADP DAT;INDF;NEUT;PROPN;SG ADP DAT;DEF;FEM;N;SG _
í 2014 eru 164 130 menn og 162 920 kvinnur .	í 2014 vera 164 130 maður og 162 920 kvinna .	ADP DAT;NUM IND;PL;PRS;V _ NOM;NUM INDF;MASC;N;NOM;PL CONJ _ NOM;NUM FEM;INDF;N;NOM;PL _
í sjálvum fjøllunum er eisini nógvur seyður .	í sjálvur fjall vera eisini nógvur seyður .	ADP ADJ;DAT;INDF;NEUT;PL DAT;DEF;N;NEUT;PL 3;IND;PRS;SG;V ADV ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
minsk er miðskeiðis í landinum .	minsk vera miðskeiðis í land .	NOM;PROPN;SG 3;IND;PRS;SG;V ADV ADP DAT;DEF;N;NEUT;SG _
lendið er kargt og oyði .	lendi vera kargur og oyður .	DEF;N;NEUT;NOM;SG 3;IND;PRS;SG;V ADJ;INDF;NEUT;NOM;SG CONJ ADJ;DEF;MASC;NOM;SG _
grundtøl eru talorð í hvørfalli .	grundtal vera talorð í hvørfall .	INDF;N;NEUT;NOM;PL IND;PL;PRS;V INDF;N;NEUT;NOM;PL ADP DAT;INDF;N;NEUT;SG _
eftir tað flutti hon til bergens , og tók cand. polit .	eftir tað flyta hon til bergen , og taka cand politi .	ADP 3;ACC;PRO;SG IND;PST;SG;V 3;FEM;NOM;PRO;SG ADP GEN;PROPN;SG _ CONJ 3;IND;PST;SG;V N INDF;N;NEUT;NOM;SG _
summir býir vóru ovurríkir .	summur býur vera ovurríkur .	DET;MASC;NOM;PL INDF;MASC;N;NOM;PL IND;PL;PST;V ADJ;INDF;MASC;NOM;PL _
tað eru 36 kommunur í møre og romsdal .	tað vera 36 kommuna í møre og romsdal .	3;NOM;PRO;SG IND;PL;PRS;V NOM;NUM FEM;INDF;N;NOM;PL ADP ACC;PROPN;SG CONJ ACC;PROPN;SG _
bókin lýsir søguna hjá føroysku alivinnuni .	bók lýsa søga hjá føroyskur alivinna .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V ACC;DEF;FEM;N;SG ADP ADJ;DAT;DEF;FEM;SG DAT;DEF;FEM;N;SG _
nú berjast india og albania um beinagrindina hjá henni .	nú berja india og albania um beinagrind hjá hon .	ADV NFIN;PASS;V NOM;PROPN;SG CONJ NOM;PROPN;SG ADP ACC;DEF;FEM;N;SG ADP 3;DAT;FEM;PRO;SG _
phoenix er eisini høvuðsstaður og størsti býurin í arizona .	phoenix vera eisini høvuðsstaður og stórur býur í arizona .	NOM;PROPN;SG 3;IND;PRS;SG;V ADV INDF;MASC;N;NOM;SG CONJ ADJ;DEF;MASC;NOM;RL;SG DEF;MASC;N;NOM;SG ADP NOM;PROPN;SG _
endamálið var at verja kina ímóti álopum frá mongolskum og turkiskum ættarbólkum .	endamál vera at verja kina ímóti álop frá mongolskur og turkiskur ættarbólkur .	DEF;N;NEUT;NOM;SG 3;IND;PST;SG;V PART NFIN;V FEM;NOM;PROPN;SG ADP DAT;INDF;N;NEUT;PL ADP ADJ;DAT;INDF;MASC;PL CONJ ADJ;DAT;INDF;MASC;PL DAT;INDF;MASC;N;PL _
myndugleikarnir hava tó ikki enn syrgt fyri hóskandi verju .	myndugleiki hava tó ikki enn syrgja fyri hóska verja .	DEF;MASC;N;NOM;PL IND;PL;PRS;V ADV ADV ADV V;V.CVB ADP IND;PRS;V;V.PTCP ACC;FEM;INDF;N;SG _
vinnuháskúlin : vinnuháskúlin er ein skúli í tórshavn .	vinnaháskúli : vinnaháskúli vera ein skúli í tórshavn .	DEF;MASC;N;NOM;SG _ DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;FEM;INDF;PROPN;SG _
um veturin heldur fjøldin til havs , men nakrir verða eftir við landið .	um vetur halda fjøld til hav , men nakar verða eftir við land .	ADP DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V DEF;FEM;N;NOM;SG ADP GEN;INDF;N;NEUT;SG _ CONJ INDF;MASC;NOM;PL;PRO IND;PL;PRS;V ADP ADP ACC;DEF;N;NEUT;SG _
í 1931 varð katólska kirkjuliðið endurreist .	í 1931 verða katólskur kirkjulið endurreisa .	ADP DAT;NUM 3;IND;PST;SG;V ADJ;DEF;NEUT;NOM;SG DEF;N;NEUT;NOM;SG V;V.CVB _
hann var burtur í mong ár .	hann vera burtur í mangur ár .	3;MASC;NOM;PRO;SG 3;IND;PST;SG;V ADV ADP ACC;ADJ;INDF;NEUT;PL DAT;FEM;INDF;N;SG _
í 2016 væntar oyggin at fáa yvir tíggju milliónir ferðafólk á vitjan .	í 2016 vænta oyggj at fáa yvir tíggju millión ferðafólk á vitjan .	ADP DAT;NUM 3;IND;PRS;SG;V DEF;FEM;N;NOM;SG PART NFIN;V ADP NUM ACC;FEM;INDF;N;PL ACC;INDF;N;NEUT;PL ADP DAT;FEM;INDF;N;SG _
ullensvang : ullensvang er ein kommuna í hordalandi í noregi .	ullensvang : ullensvang vera eitt kommuna í hordaland í noreg .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V FEM;NOM;NUM;SG FEM;INDF;N;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG ADP DAT;INDF;NEUT;PROPN;SG _
hetta verður ofta nevnt at hava “ formansskapin í es ” .	hesin verða ofta nevna at hava “ formansskapur í es ” .	NEUT;NOM;PRO;SG 3;IND;PRS;SG;V ADV V;V.CVB PART NFIN;V _ ACC;DEF;MASC;N;SG ADP DAT;N _ _
í 2005 bleiv hon uttanríkisráðharri .	í 2005 blíva hon uttanríkisráðharri .	ADP DAT;NUM 3;IND;PST;SG;V 3;FEM;NOM;PRO;SG INDF;MASC;N;NOM;SG _
tó er ikki allur kappróður við í føroyameistara kappingini .	tó vera ikki allur kappróður við í føroyameistari kapping .	ADV 3;IND;PRS;SG;V ADV DET;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP ADP DAT;INDF;MASC;N;SG DAT;DEF;FEM;N;SG _
jackson er høvuðsstaðurin og størsti býurin .	jackson vera høvuðsstaður og stórur býur .	NOM;PROPN;SG 3;IND;PRS;SG;V DEF;MASC;N;NOM;SG CONJ ADJ;DEF;MASC;NOM;RL;SG DEF;MASC;N;NOM;SG _
yvir 11,3 mió býr í istanbul .	yvir 11,3 mió búgva í istanbul .	ADP DAT;NUM N 3;IND;PRS;SG;V ADP ACC;PROPN;SG _
pálsmessa : pálsmessa er 25. januar .	pálsmessa : pálsmessa vera 25 januar .	FEM;INDF;N;NOM;SG _ FEM;INDF;N;NOM;SG 3;IND;PRS;SG;V ADJ INDF;MASC;N;NOM;SG _
brisbane er størsti býur og høvuðsstaður í queenslandi .	brisbane vera stórur býur og høvuðsstaður í queensland .	NOM;PROPN;SG 3;IND;PRS;SG;V ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG CONJ INDF;MASC;N;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG _
honolulu : honolulu er høvuðsstaður á hawaii .	honolulu : honolulu vera høvuðsstaður á hawaii .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP DAT;PROPN;SG _
føturnir eru blóðreyðir .	fótur vera blóðreyður .	DEF;MASC;N;NOM;PL IND;PL;PRS;V ADJ;INDF;MASC;NOM;PL _
høvdið er um 23 % av heildarlongdini .	høvd vera um 23 % av heildlongd .	DEF;N;NEUT;NOM;SG 3;IND;PRS;SG;V ADP _ NOM;NUM ADP DAT;DEF;FEM;N;SG _
tað er lagt í oyði .	tað vera leggja í oyði .	3;NOM;PRO;SG 3;IND;PRS;SG;V V;V.CVB ADP ACC;INDF;N;NEUT;SG _
akførini hjá sløkkiliðnum eru somuleiðis í ringum standi .	akfar hjá sløkkilið vera somuleiðis í ringur standur .	DEF;N;NEUT;NOM;PL ADP DAT;DEF;N;NEUT;PL IND;PL;PRS;V ADV ADP ADJ;DAT;INDF;MASC;SG DAT;INDF;MASC;N;SG _
stórir partar av lendinum uppi á oynni eru avvaksnir við terunnum .	stórur partur av lendi uppi á oy vera avvaksin við terunnur .	ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL ADP DAT;DEF;N;NEUT;SG ADV ADP DAT;DEF;FEM;N;SG IND;PL;PRS;V ADJ;INDF;MASC;NOM;PL ADP DAT;INDF;MASC;N;PL _
tað eru 24 kommunur í landslutinum .	tað vera 24 kommuna í landslutur .	3;NOM;PRO;SG IND;PL;PRS;V NOM;NUM FEM;INDF;N;NOM;PL ADP DAT;DEF;MASC;N;SG _
faðirin var útróðrarmaður , meðan móðirin var húsmóðir .	faðir vera útróðrarmaður , meðan móðir vera húsmóðir .	DEF;MASC;N;NOM;SG 3;IND;PST;SG;V INDF;MASC;N;NOM;SG _ CONJ DEF;FEM;N;NOM;SG 3;IND;PST;SG;V FEM;INDF;N;NOM;SG _
sýslumaður stjórnar oyggjalandinum .	sýslumaður stjórna oyggjaland .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V DAT;DEF;N;NEUT;SG _
í 12. øld var konstantinopel størsti býur í europa .	í 12 øld vera konstantinopel stórur býur í europa .	ADP ADJ DAT;FEM;INDF;N;SG 3;IND;PST;SG;V NOM;PROPN;SG ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG ADP NOM;PROPN;SG _
í mississippi eru nógvar áir .	í mississippi vera nógvur á .	ADP DAT;PROPN;SG IND;PL;PRS;V ADJ;FEM;INDF;NOM;PL FEM;INDF;N;NOM;PL _
tá kom jói , fríði fuglur .	tá koma jói , fríður fuglur .	ADV 3;IND;PST;SG;V INDF;MASC;N;NOM;SG _ ADJ;DEF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
endamál felagsins er at varðveita gomlu føroysku bátamentanina .	endamál felag vera at varðveita gamal føroyskur báturmentan .	INDF;N;NEUT;NOM;SG DEF;GEN;N;NEUT;SG 3;IND;PRS;SG;V PART NFIN;V ACC;ADJ;DEF;FEM;PL ACC;ADJ;DEF;FEM;SG ACC;DEF;FEM;N;SG _
tórshavnar kommuna : tórshavnar kommuna er størsta kommuna í føroyum .	tórshavn kommuna : tórshavn kommuna vera stórur kommuna í føroyar .	FEM;GEN;INDF;PROPN;SG FEM;INDF;N;NOM;SG _ FEM;GEN;INDF;PROPN;SG FEM;INDF;N;NOM;SG 3;IND;PRS;SG;V ADJ;DEF;FEM;NOM;RL;SG FEM;INDF;N;NOM;SG ADP DAT;FEM;INDF;PL;PROPN _
í 1960 var talið 3 % .	í 1960 vera tal 3 % .	ADP DAT;NUM 3;IND;PST;SG;V DEF;N;NEUT;NOM;SG _ NOM;NUM _
nú er landið betur kent fyri at vera miðstøð fyri evropeiskar rúmdarverkætlanir .	nú vera land betur kenna fyri at vera miðstøð fyri evropeiskur rúmdverkætlan .	ADV 3;IND;PRS;SG;V DEF;N;NEUT;NOM;SG ADV V;V.CVB ADP PART NFIN;V DAT;FEM;INDF;N;SG ADP ACC;ADJ;FEM;INDF;PL ACC;FEM;INDF;N;PL _
í so stórum landi sum usa er stórur munur á veðurlagnum .	í so stórur land sum usa vera stórur munur á veðurlag .	ADP ADV ADJ;DAT;INDF;NEUT;SG DAT;INDF;N;NEUT;SG ADP ACC;N 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;DEF;N;NEUT;SG _
hann er limur í gop .	hann vera limur í gop .	3;MASC;NOM;PRO;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP DAT;N _
áland er gomul sjóvinnutjóð .	áland vera gamal sjóvinnatjóð .	INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V ADJ;FEM;INDF;NOM;SG FEM;INDF;N;NOM;SG _
abuja : abuja er høvuðsstaður í nigeria .	abuja : abuja vera høvuðsstaður í nigeria .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP NOM;PROPN;SG _
í tinganesi eru gamlir bygningar .	í tinganes vera gamal bygningur .	ADP DAT;INDF;NEUT;PROPN;SG IND;PL;PRS;V ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL _
tá er sólarmyrking .	tá vera sólarmyrking .	ADV 3;IND;PRS;SG;V FEM;INDF;N;NOM;SG _
hon er eisini dansari .	hon vera eisini dansari .	3;FEM;NOM;PRO;SG 3;IND;PRS;SG;V ADV INDF;MASC;N;NOM;SG _
flestu ferðafólkini eru úr usa .	mangur ferðafólk vera úr usa .	ADJ;DEF;NEUT;NOM;PL;RL DEF;N;NEUT;NOM;PL IND;PL;PRS;V ADP DAT;N _
helium : helium er eitt frumevni , ið hoyrir til bólkin óvirkin loftevni .	helium : helium vera ein frumevni , ið hoyra til bólkur óvirkin loftevni .	INDF;N;NEUT;NOM;SG _ INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG _ PRO 3;IND;PRS;SG;V ADP ACC;DEF;MASC;N;SG ACC;ADJ;INDF;NEUT;PL ACC;INDF;N;NEUT;PL _
grundarlagið undir búskapinum er ferðavinna .	grundarlag undir búskapur vera ferðavinna .	DEF;N;NEUT;NOM;SG ADP DAT;DEF;MASC;N;SG 3;IND;PRS;SG;V FEM;INDF;N;NOM;SG _
sunnanmenninir vóru við undirlutan og máttu víkja .	sunnanmaður vera við undirluti og mega víkja .	DEF;MASC;N;NOM;PL IND;PL;PST;V ADP ACC;DEF;MASC;N;SG CONJ IND;PL;PST;V NFIN;V _
falkur livir í einbýli og tolir ikki aðrar falkar nær hjá sær .	falkur liva í einbýli og tola ikki annar falkur nær hjá seg .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADP DAT;INDF;N;NEUT;SG CONJ 3;IND;PRS;SG;V ADV ACC;ADJ;MASC;PL ACC;INDF;MASC;N;PL ADV ADP DAT;PRO;REFL _
libanon var einaferð mentanar- , fíggjar- og handilsmiðdepilin í miðeystri .	libanon vera einaferð mentan , fíggjar og handilsmiðdepil í miðeystur .	NOM;PROPN;SG 3;IND;PST;SG;V ADV FEM;GEN;INDF;N;SG _ GEN;INDF;N;SG CONJ DEF;MASC;N;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG _
átrúnaður skal miðlast við gudstænastum og møtum .	átrúnaður skula miðla við gudstænasta og møti .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V NFIN;PASS;V ADP DAT;FEM;INDF;N;PL CONJ DAT;INDF;N;NEUT;PL _
eitri kann eisini gera av við fólk .	eitur kunna eisini gera av við fólk .	DAT;INDF;N;NEUT;SG 3;IND;PRS;SG;V ADV NFIN;V ADP ADP ACC;INDF;N;NEUT;PL _
gáta : ein gáta er ein stutt søga , sum endar við einum spurningi .	gáta : ein gáta vera ein stuttur søga , sum enda við ein spurningur .	FEM;INDF;N;NOM;SG _ DET;FEM;NOM;SG FEM;INDF;N;NOM;SG 3;IND;PRS;SG;V DET;FEM;NOM;SG ADJ;FEM;INDF;NOM;SG FEM;INDF;N;NOM;SG _ PRO 3;IND;PRS;SG;V ADP DAT;DET;MASC;SG DAT;INDF;MASC;N;SG _
streymgágga er smidligari enn agngággan .	streymgágga vera smidligur enn agngágga .	FEM;INDF;N;NOM;SG 3;IND;PRS;SG;V ADJ;FEM;INDF;NOM;SG ADV DEF;FEM;N;NOM;SG _
í 2005 varð kappingin enn einaferð umskipað .	í 2005 verða kapping enn einaferð umskipa .	ADP DAT;NUM 3;IND;PST;SG;V DEF;FEM;N;NOM;SG ADV ADV V;V.CVB _
pisufundur plagar eisini at vera fríggjadagin á jóansøku .	pisafundur plaga eisini at vera fríggjadagur á jóansøka .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADV PART NFIN;V ACC;DEF;MASC;N;SG ADP DAT;FEM;INDF;N;SG _
oljuvinnan er høvuðsvinnan .	oljuvinna vera høvuðsvinna .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V DEF;FEM;N;NOM;SG _
eitt bønhús er í bygdini .	ein bønhús vera í bygd .	DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V ADP DAT;DEF;FEM;N;SG _
flytifuglurin fer suðureftir .	flytifuglur fara suðureftir .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADV _
velbastaður er av elstu bygdum í føroyum .	velbastaður vera av gamal bygd í føroyar .	INDF;MASC;NOM;PROPN;SG 3;IND;PRS;SG;V ADP ADJ;DAT;DEF;FEM;PL;RL DAT;FEM;INDF;N;PL ADP DAT;FEM;INDF;PL;PROPN _
